"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63200e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26335e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94469e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67155e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
-5.42749e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
-1.80374e+00,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
-1.66433e+00,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
-1.49613e+00,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
-1.32581e+00,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
-1.17046e+00,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
-1.01885e+00,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
-8.58740e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
-7.08884e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
-5.68004e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
-4.28456e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
-2.89713e-01,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
-1.54892e-01,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
-2.38278e-02,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
1.05466e-01,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
2.31908e-01,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
3.52317e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
4.64525e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
5.68955e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
6.68268e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
7.64308e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
8.58378e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
9.50937e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
1.04080e+00,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
1.12679e+00,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
1.20799e+00,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
1.28455e+00,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
1.35743e+00,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
1.42742e+00,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
1.49477e+00,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
1.55846e+00,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
1.61784e+00,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
1.67239e+00,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
1.72191e+00,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
1.76652e+00,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
