"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63199e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26352e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94444e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67154e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
2.36322e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
2.23518e-01,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
1.92406e-01,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
1.70509e-01,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
1.51553e-01,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
1.34241e-01,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
1.19628e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
1.05420e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
8.80871e-02,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
6.86334e-02,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
4.95472e-02,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
3.17143e-02,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
1.60674e-02,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
3.56271e-03,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
-6.41412e-03,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
-1.52960e-02,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
-2.50097e-02,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
-3.70515e-02,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
-5.04715e-02,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
-6.30987e-02,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
-7.36297e-02,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
-8.28704e-02,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
-9.20397e-02,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
-1.01208e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
-1.10255e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
-1.19192e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
-1.27780e-01,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
-1.35578e-01,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
-1.42475e-01,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
-1.48758e-01,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
-1.55084e-01,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
-1.61699e-01,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
-1.68509e-01,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
-1.74992e-01,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
