"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63199e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26352e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94395e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67329e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
-5.37717e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
-1.69056e+00,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
-1.50289e+00,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
-1.35986e+00,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
-1.20285e+00,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
-1.06105e+00,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
-9.18128e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
-7.74454e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
-6.41867e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
-5.14610e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
-3.86052e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
-2.59558e-01,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
-1.38325e-01,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
-2.20915e-02,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
9.02292e-02,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
1.99302e-01,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
3.06387e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
4.11018e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
5.12390e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
6.10814e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
7.06724e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
7.99291e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
8.87363e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
9.69400e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
1.04603e+00,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
1.11791e+00,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
1.18556e+00,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
1.24920e+00,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
1.30899e+00,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
1.36642e+00,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
1.42225e+00,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
1.47667e+00,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
1.52842e+00,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
1.57628e+00,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
