"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63197e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26351e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94418e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67371e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
-3.55686e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
-5.28678e-01,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
-4.74203e-01,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
-4.11725e-01,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
-3.70087e-01,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
-3.34832e-01,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
-2.92484e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
-2.43217e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
-1.96022e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
-1.54416e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
-1.15538e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
-7.68667e-02,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
-3.80756e-02,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
-6.51519e-05,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
3.68105e-02,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
7.23485e-02,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
1.06676e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
1.39970e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
1.72803e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
2.05005e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
2.36337e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
2.66563e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
2.95616e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
3.23271e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
3.49415e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
3.74235e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
3.98268e-01,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
4.21709e-01,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
4.44344e-01,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
4.66283e-01,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
4.87268e-01,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
5.07014e-01,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
5.25210e-01,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
5.41901e-01,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
5.56954e-01,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
5.69705e-01,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
5.79764e-01,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
5.87392e-01,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
5.93034e-01,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
