"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.02016e+00,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
1.09425e+00,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
1.16474e+00,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
1.23168e+00,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
1.29485e+00,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
1.35450e+00,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
1.41050e+00,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
1.46299e+00,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
1.51177e+00,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
1.55687e+00,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
1.59846e+00,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
1.63641e+00,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
1.67076e+00,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
1.70146e+00,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
1.72860e+00,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
1.75209e+00,1,4.18724e+05,-5.70988e+04,0.00000e+00,0.00000e+00
1.77195e+00,1,4.28241e+05,-4.75823e+04,0.00000e+00,0.00000e+00
1.78820e+00,1,4.37757e+05,-3.80659e+04,0.00000e+00,0.00000e+00
1.80090e+00,1,4.47274e+05,-2.85494e+04,0.00000e+00,0.00000e+00
1.80989e+00,1,4.56790e+05,-1.90329e+04,0.00000e+00,0.00000e+00
1.81533e+00,1,4.66307e+05,-9.51646e+03,0.00000e+00,0.00000e+00
1.81720e+00,1,4.75823e+05,0.00000e+00,0.00000e+00,0.00000e+00
1.81530e+00,1,4.85340e+05,9.51646e+03,0.00000e+00,0.00000e+00
1.80988e+00,1,4.94856e+05,1.90329e+04,0.00000e+00,0.00000e+00
1.80089e+00,1,5.04373e+05,2.85494e+04,0.00000e+00,0.00000e+00
1.78820e+00,1,5.13889e+05,3.80659e+04,0.00000e+00,0.00000e+00
1.77191e+00,1,5.23406e+05,4.75823e+04,0.00000e+00,0.00000e+00
1.75204e+00,1,5.32922e+05,5.70988e+04,0.00000e+00,0.00000e+00
1.72857e+00,1,5.42438e+05,6.66152e+04,0.00000e+00,0.00000e+00
1.70159e+00,1,5.51955e+05,7.61317e+04,0.00000e+00,0.00000e+00
1.67073e+00,1,5.61471e+05,8.56482e+04,0.00000e+00,0.00000e+00
1.63646e+00,1,5.70988e+05,9.51646e+04,0.00000e+00,0.00000e+00
1.59849e+00,1,5.80504e+05,1.04681e+05,0.00000e+00,0.00000e+00
1.55691e+00,1,5.90021e+05,1.14198e+05,0.00000e+00,0.00000e+00
1.51181e+00,1,5.99537e+05,1.23714e+05,0.00000e+00,0.00000e+00
1.46295e+00,1,6.09054e+05,1.33230e+05,0.00000e+00,0.00000e+00
1.41052e+00,1,6.18570e+05,1.42747e+05,0.00000e+00,0.00000e+00
1.35449e+00,1,6.28087e+05,1.52263e+05,0.00000e+00,0.00000e+00
1.29486e+00,1,6.37603e+05,1.61780e+05,0.00000e+00,0.00000e+00
1.23164e+00,1,6.47120e+05,1.71296e+05,0.00000e+00,0.00000e+00
1.16477e+00,1,6.56636e+05,1.80813e+05,0.00000e+00,0.00000e+00
1.09432e+00,1,6.66152e+05,1.90329e+05,0.00000e+00,0.00000e+00
1.02017e+00,1,6.75669e+05,1.99846e+05,0.00000e+00,0.00000e+00
9.42498e-01,1,6.85185e+05,2.09362e+05,0.00000e+00,0.00000e+00
8.61182e-01,1,6.94702e+05,2.18879e+05,0.00000e+00,0.00000e+00
7.76184e-01,1,7.04218e+05,2.28395e+05,0.00000e+00,0.00000e+00
6.87647e-01,1,7.13735e+05,2.37912e+05,0.00000e+00,0.00000e+00
5.95501e-01,1,7.23251e+05,2.47428e+05,0.00000e+00,0.00000e+00
4.99704e-01,1,7.32768e+05,2.56945e+05,0.00000e+00,0.00000e+00
4.00336e-01,1,7.42284e+05,2.66461e+05,0.00000e+00,0.00000e+00
2.97369e-01,1,7.51801e+05,2.75977e+05,0.00000e+00,0.00000e+00
1.90699e-01,1,7.61317e+05,2.85494e+05,0.00000e+00,0.00000e+00
8.04429e-02,1,7.70834e+05,2.95010e+05,0.00000e+00,0.00000e+00
-3.34144e-02,1,7.80350e+05,3.04527e+05,0.00000e+00,0.00000e+00
-1.50868e-01,1,7.89867e+05,3.14043e+05,0.00000e+00,0.00000e+00
-2.71959e-01,1,7.99383e+05,3.23560e+05,0.00000e+00,0.00000e+00
-3.96615e-01,1,8.08900e+05,3.33076e+05,0.00000e+00,0.00000e+00
-5.24917e-01,1,8.18416e+05,3.42593e+05,0.00000e+00,0.00000e+00
-6.56881e-01,1,8.27932e+05,3.52109e+05,0.00000e+00,0.00000e+00
-7.92407e-01,1,8.37449e+05,3.61626e+05,0.00000e+00,0.00000e+00
-9.31537e-01,1,8.46965e+05,3.71142e+05,0.00000e+00,0.00000e+00
-1.07432e+00,1,8.56482e+05,3.80659e+05,0.00000e+00,0.00000e+00
-1.22070e+00,1,8.65998e+05,3.90175e+05,0.00000e+00,0.00000e+00
-1.37067e+00,1,8.75515e+05,3.99692e+05,0.00000e+00,0.00000e+00
-1.51956e+00,1,8.85031e+05,4.09208e+05,0.00000e+00,0.00000e+00
-1.63705e+00,1,8.94548e+05,4.18724e+05,0.00000e+00,0.00000e+00
-5.50000e-01,1,9.04064e+05,4.28241e+05,0.00000e+00,0.00000e+00
1.67156e+00,1,9.13581e+05,4.37757e+05,0.00000e+00,0.00000e+00
3.94394e+00,1,9.23097e+05,4.47274e+05,0.00000e+00,0.00000e+00
6.26333e+00,1,9.32614e+05,4.56790e+05,0.00000e+00,0.00000e+00
8.63198e+00,1,9.42130e+05,4.66307e+05,0.00000e+00,0.00000e+00
1.10482e+01,1,9.51646e+05,4.75823e+05,0.00000e+00,0.00000e+00
