"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63200e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26351e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94443e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67735e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
-5.42074e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
-1.43335e+00,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
-1.30848e+00,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
-1.16069e+00,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
-1.02090e+00,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
-8.95355e-01,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
-7.80358e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
-6.62599e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
-5.41694e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
-4.19473e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
-3.07406e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
-2.08697e-01,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
-1.13460e-01,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
-1.50334e-02,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
8.53079e-02,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
1.83324e-01,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
2.76554e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
3.64792e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
4.49755e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
5.32555e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
6.12310e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
6.88242e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
7.61313e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
8.32649e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
9.02115e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
9.68400e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
1.03038e+00,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
1.08792e+00,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
1.14099e+00,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
1.19040e+00,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
1.23664e+00,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
1.28058e+00,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
1.32220e+00,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
1.36091e+00,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
1.39622e+00,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
