"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63197e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26339e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94403e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67163e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
2.41235e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
2.38084e-01,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
2.16243e-01,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
1.97499e-01,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
1.74820e-01,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
1.52369e-01,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
1.34605e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
1.17261e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
9.76415e-02,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
7.56503e-02,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
5.31710e-02,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
3.31932e-02,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
1.59512e-02,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
2.38285e-04,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
-1.47965e-02,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
-2.92911e-02,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
-4.33493e-02,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
-5.68852e-02,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
-6.99922e-02,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
-8.25979e-02,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
-9.47492e-02,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
-1.06378e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
-1.17563e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
-1.28274e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
-1.38504e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
-1.48253e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
-1.57533e-01,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
-1.66355e-01,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
-1.74662e-01,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
-1.82510e-01,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
-1.89884e-01,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
-1.96800e-01,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
-2.03225e-01,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
-2.09158e-01,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
-2.14630e-01,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
-2.19629e-01,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
-2.24151e-01,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
-2.28190e-01,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
-2.31765e-01,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
