"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63197e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26342e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94436e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67243e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
-5.40968e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
-1.76623e+00,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
-1.61965e+00,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
-1.45726e+00,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
-1.30465e+00,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
-1.14274e+00,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
-9.87238e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
-8.45449e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
-7.00958e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
-5.55102e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
-4.17196e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
-2.85332e-01,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
-1.54542e-01,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
-2.66387e-02,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
9.59326e-02,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
2.13961e-01,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
3.29155e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
4.41541e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
5.50614e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
6.55307e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
7.54093e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
8.46358e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
9.34074e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
1.01870e+00,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
1.10116e+00,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
1.18168e+00,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
1.25992e+00,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
1.33521e+00,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
1.40607e+00,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
1.47163e+00,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
1.53148e+00,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
1.58645e+00,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
1.63742e+00,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
1.68509e+00,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
1.72998e+00,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
1.77199e+00,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
1.81082e+00,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
1.84540e+00,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
1.87509e+00,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
