"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.36647e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
-7.90349e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
-8.41519e-01,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
-8.90143e-01,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
-9.35553e-01,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
-9.77730e-01,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
-1.01705e+00,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
-1.05438e+00,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
-1.08980e+00,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
-1.12274e+00,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
-1.15248e+00,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
-1.17848e+00,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
-1.20105e+00,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
-1.22065e+00,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
-1.23794e+00,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
-1.25324e+00,1,4.18724e+05,-5.70988e+04,0.00000e+00,0.00000e+00
-1.26655e+00,1,4.28241e+05,-4.75823e+04,0.00000e+00,0.00000e+00
-1.27774e+00,1,4.37757e+05,-3.80659e+04,0.00000e+00,0.00000e+00
-1.28665e+00,1,4.47274e+05,-2.85494e+04,0.00000e+00,0.00000e+00
-1.29302e+00,1,4.56790e+05,-1.90329e+04,0.00000e+00,0.00000e+00
-1.29695e+00,1,4.66307e+05,-9.51646e+03,0.00000e+00,0.00000e+00
-1.29832e+00,1,4.75823e+05,0.00000e+00,0.00000e+00,0.00000e+00
-1.29690e+00,1,4.85340e+05,9.51646e+03,0.00000e+00,0.00000e+00
-1.29287e+00,1,4.94856e+05,1.90329e+04,0.00000e+00,0.00000e+00
-1.28631e+00,1,5.04373e+05,2.85494e+04,0.00000e+00,0.00000e+00
-1.27739e+00,1,5.13889e+05,3.80659e+04,0.00000e+00,0.00000e+00
-1.26634e+00,1,5.23406e+05,4.75823e+04,0.00000e+00,0.00000e+00
-1.25334e+00,1,5.32922e+05,5.70988e+04,0.00000e+00,0.00000e+00
-1.23840e+00,1,5.42438e+05,6.66152e+04,0.00000e+00,0.00000e+00
-1.22140e+00,1,5.51955e+05,7.61317e+04,0.00000e+00,0.00000e+00
-1.20160e+00,1,5.61471e+05,8.56482e+04,0.00000e+00,0.00000e+00
-1.17891e+00,1,5.70988e+05,9.51646e+04,0.00000e+00,0.00000e+00
-1.15273e+00,1,5.80504e+05,1.04681e+05,0.00000e+00,0.00000e+00
-1.12292e+00,1,5.90021e+05,1.14198e+05,0.00000e+00,0.00000e+00
-1.09004e+00,1,5.99537e+05,1.23714e+05,0.00000e+00,0.00000e+00
-1.05484e+00,1,6.09054e+05,1.33230e+05,0.00000e+00,0.00000e+00
-1.01769e+00,1,6.18570e+05,1.42747e+05,0.00000e+00,0.00000e+00
-9.78259e-01,1,6.28087e+05,1.52263e+05,0.00000e+00,0.00000e+00
-9.35651e-01,1,6.37603e+05,1.61780e+05,0.00000e+00,0.00000e+00
-8.89641e-01,1,6.47120e+05,1.71296e+05,0.00000e+00,0.00000e+00
-8.40571e-01,1,6.56636e+05,1.80813e+05,0.00000e+00,0.00000e+00
-7.89205e-01,1,6.66152e+05,1.90329e+05,0.00000e+00,0.00000e+00
-7.35653e-01,1,6.75669e+05,1.99846e+05,0.00000e+00,0.00000e+00
-6.79854e-01,1,6.85185e+05,2.09362e+05,0.00000e+00,0.00000e+00
-6.22004e-01,1,6.94702e+05,2.18879e+05,0.00000e+00,0.00000e+00
-5.62744e-01,1,7.04218e+05,2.28395e+05,0.00000e+00,0.00000e+00
-5.02280e-01,1,7.13735e+05,2.37912e+05,0.00000e+00,0.00000e+00
-4.40056e-01,1,7.23251e+05,2.47428e+05,0.00000e+00,0.00000e+00
-3.75219e-01,1,7.32768e+05,2.56945e+05,0.00000e+00,0.00000e+00
-3.06704e-01,1,7.42284e+05,2.66461e+05,0.00000e+00,0.00000e+00
-2.33643e-01,1,7.51801e+05,2.75977e+05,0.00000e+00,0.00000e+00
-1.56366e-01,1,7.61317e+05,2.85494e+05,0.00000e+00,0.00000e+00
-7.77755e-02,1,7.70834e+05,2.95010e+05,0.00000e+00,0.00000e+00
8.80722e-04,1,7.80350e+05,3.04527e+05,0.00000e+00,0.00000e+00
8.18018e-02,1,7.89867e+05,3.14043e+05,0.00000e+00,0.00000e+00
1.67675e-01,1,7.99383e+05,3.23560e+05,0.00000e+00,0.00000e+00
2.58219e-01,1,8.08900e+05,3.33076e+05,0.00000e+00,0.00000e+00
3.52749e-01,1,8.18416e+05,3.42593e+05,0.00000e+00,0.00000e+00
4.50818e-01,1,8.27932e+05,3.52109e+05,0.00000e+00,0.00000e+00
5.49544e-01,1,8.37449e+05,3.61626e+05,0.00000e+00,0.00000e+00
6.47220e-01,1,8.46965e+05,3.71142e+05,0.00000e+00,0.00000e+00
7.48637e-01,1,8.56482e+05,3.80659e+05,0.00000e+00,0.00000e+00
8.56124e-01,1,8.65998e+05,3.90175e+05,0.00000e+00,0.00000e+00
9.60700e-01,1,8.75515e+05,3.99692e+05,0.00000e+00,0.00000e+00
1.08622e+00,1,8.85031e+05,4.09208e+05,0.00000e+00,0.00000e+00
1.17765e+00,1,8.94548e+05,4.18724e+05,0.00000e+00,0.00000e+00
1.27094e+00,1,9.04064e+05,4.28241e+05,0.00000e+00,0.00000e+00
1.67514e+00,1,9.13581e+05,4.37757e+05,0.00000e+00,0.00000e+00
3.94525e+00,1,9.23097e+05,4.47274e+05,0.00000e+00,0.00000e+00
6.26334e+00,1,9.32614e+05,4.56790e+05,0.00000e+00,0.00000e+00
8.63198e+00,1,9.42130e+05,4.66307e+05,0.00000e+00,0.00000e+00
1.10482e+01,1,9.51646e+05,4.75823e+05,0.00000e+00,0.00000e+00
