"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63197e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26336e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94401e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67158e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
9.90474e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
9.00607e-01,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
8.00773e-01,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
7.17325e-01,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
6.34881e-01,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
5.60387e-01,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
4.89993e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
4.16164e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
3.41200e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
2.69887e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
2.02039e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
1.35488e-01,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
6.89059e-02,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
2.27225e-03,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
-6.33931e-02,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
-1.26024e-01,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
-1.85097e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
-2.40898e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
-2.94281e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
-3.45605e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
-3.95012e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
-4.42382e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
-4.87908e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
-5.31443e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
-5.73060e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
-6.12741e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
-6.50493e-01,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
-6.86359e-01,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
-7.20182e-01,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
-7.52122e-01,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
-7.82116e-01,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
-8.10236e-01,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
-8.36363e-01,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
-8.60514e-01,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
-8.82785e-01,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
-9.03113e-01,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
-9.21509e-01,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
-9.37948e-01,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
-9.52485e-01,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
