"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63199e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26350e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94457e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67105e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
-5.45407e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
-1.74906e+00,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
-1.61877e+00,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
-1.45568e+00,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
-1.29648e+00,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
-1.13458e+00,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
-9.79586e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
-8.35782e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
-6.92918e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
-5.46977e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
-4.04902e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
-2.69766e-01,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
-1.39154e-01,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
-1.17655e-02,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
1.10653e-01,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
2.25441e-01,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
3.35179e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
4.42381e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
5.47837e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
6.50358e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
7.49186e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
8.43456e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
9.32968e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
1.01777e+00,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
1.09953e+00,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
1.17890e+00,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
1.25490e+00,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
1.32626e+00,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
1.39244e+00,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
1.45462e+00,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
1.51353e+00,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
1.56958e+00,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
1.62233e+00,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
1.67174e+00,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
