"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63199e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26342e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94409e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67185e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
-4.66436e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
-8.51122e-01,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
-7.79602e-01,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
-7.06149e-01,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
-6.30316e-01,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
-5.47230e-01,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
-4.73420e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
-4.04757e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
-3.35559e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
-2.63976e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
-1.93623e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
-1.27172e-01,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
-6.31366e-02,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
-6.10485e-04,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
6.06625e-02,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
1.19973e-01,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
1.76696e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
2.30613e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
2.81898e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
3.31262e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
3.79735e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
4.27678e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
4.74836e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
5.20444e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
5.64006e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
6.05649e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
6.45825e-01,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
6.84835e-01,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
7.22425e-01,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
7.58177e-01,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
7.91264e-01,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
8.20881e-01,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
8.46490e-01,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
8.68463e-01,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
