"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63197e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26335e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94429e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67397e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
-1.25413e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
-1.50146e-01,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
-1.36921e-01,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
-1.30691e-01,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
-1.12538e-01,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
-9.35401e-02,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
-8.04669e-02,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
-7.19253e-02,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
-6.08255e-02,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
-4.56854e-02,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
-2.93323e-02,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
-1.47805e-02,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
-2.05871e-03,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
8.74942e-03,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
1.80766e-02,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
2.73234e-02,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
3.75837e-02,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
4.89544e-02,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
6.10132e-02,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
7.25730e-02,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
8.25723e-02,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
9.09575e-02,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
9.90038e-02,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
1.07561e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
1.16490e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
1.25154e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
1.33206e-01,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
1.40620e-01,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
1.47389e-01,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
1.53829e-01,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
1.60785e-01,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
1.68681e-01,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
1.77257e-01,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
1.85857e-01,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
1.93972e-01,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
2.01077e-01,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
2.06582e-01,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
2.09982e-01,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
2.11112e-01,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
