"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63197e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26344e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94395e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.75850e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
1.65706e+00,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
1.51983e+00,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
1.37758e+00,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
1.22435e+00,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
1.08127e+00,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
9.46644e-01,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
8.13617e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
6.86271e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
5.64828e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
4.44013e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
3.22667e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
2.04299e-01,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
9.08147e-02,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
-1.74107e-02,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
-1.20987e-01,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
-2.21305e-01,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
-3.20057e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
-4.17328e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
-5.12193e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
-6.03786e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
-6.91039e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
-7.73261e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
-8.51367e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
-9.26105e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
-9.98244e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
-1.06751e+00,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
-1.13328e+00,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
-1.19530e+00,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
-1.25348e+00,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
-1.30848e+00,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
-1.36080e+00,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
-1.41116e+00,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
-1.45967e+00,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
-1.50610e+00,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
-1.54961e+00,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
-1.58907e+00,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
-1.62387e+00,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
-1.65403e+00,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
-1.68005e+00,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
