"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63197e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26344e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94467e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67598e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
-5.40103e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
-1.17731e+00,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
-1.03971e+00,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
-9.40664e-01,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
-8.35971e-01,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
-7.25484e-01,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
-6.12145e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
-5.10884e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
-4.23521e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
-3.40386e-01,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
-2.54369e-01,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
-1.62866e-01,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
-7.30728e-02,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
8.92808e-03,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
8.50524e-02,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
1.60032e-01,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
2.35434e-01,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
3.09400e-01,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
3.79215e-01,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
4.45060e-01,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
5.08613e-01,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
5.70072e-01,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
6.28543e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
6.83323e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
7.35647e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
7.86262e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
8.35002e-01,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
8.81628e-01,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
9.26055e-01,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
9.68355e-01,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
1.00775e+00,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
1.04360e+00,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
1.07600e+00,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
1.10607e+00,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
1.13450e+00,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
1.16072e+00,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
1.18382e+00,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
1.20362e+00,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
1.22111e+00,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
