"Elevation","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10482e+01,1,0.00000e+00,-4.75823e+05,0.00000e+00,0.00000e+00
8.63197e+00,1,9.51647e+03,-4.66307e+05,0.00000e+00,0.00000e+00
6.26341e+00,1,1.90329e+04,-4.56790e+05,0.00000e+00,0.00000e+00
3.94448e+00,1,2.85494e+04,-4.47274e+05,0.00000e+00,0.00000e+00
1.67633e+00,1,3.80658e+04,-4.37757e+05,0.00000e+00,0.00000e+00
2.54597e-01,1,4.75823e+04,-4.28241e+05,0.00000e+00,0.00000e+00
2.84679e-01,1,5.70988e+04,-4.18724e+05,0.00000e+00,0.00000e+00
2.55531e-01,1,6.66152e+04,-4.09208e+05,0.00000e+00,0.00000e+00
2.24165e-01,1,7.61317e+04,-3.99692e+05,0.00000e+00,0.00000e+00
1.92290e-01,1,8.56482e+04,-3.90175e+05,0.00000e+00,0.00000e+00
1.67042e-01,1,9.51646e+04,-3.80659e+05,0.00000e+00,0.00000e+00
1.46565e-01,1,1.04681e+05,-3.71142e+05,0.00000e+00,0.00000e+00
1.30218e-01,1,1.14198e+05,-3.61626e+05,0.00000e+00,0.00000e+00
1.13004e-01,1,1.23714e+05,-3.52109e+05,0.00000e+00,0.00000e+00
9.33867e-02,1,1.33230e+05,-3.42593e+05,0.00000e+00,0.00000e+00
7.21113e-02,1,1.42747e+05,-3.33076e+05,0.00000e+00,0.00000e+00
5.02866e-02,1,1.52263e+05,-3.23560e+05,0.00000e+00,0.00000e+00
3.12350e-02,1,1.61780e+05,-3.14043e+05,0.00000e+00,0.00000e+00
1.69214e-02,1,1.71296e+05,-3.04527e+05,0.00000e+00,0.00000e+00
4.56011e-03,1,1.80813e+05,-2.95010e+05,0.00000e+00,0.00000e+00
-9.39592e-03,1,1.90329e+05,-2.85494e+05,0.00000e+00,0.00000e+00
-2.45383e-02,1,1.99846e+05,-2.75977e+05,0.00000e+00,0.00000e+00
-3.91580e-02,1,2.09362e+05,-2.66461e+05,0.00000e+00,0.00000e+00
-5.37056e-02,1,2.18879e+05,-2.56945e+05,0.00000e+00,0.00000e+00
-6.84799e-02,1,2.28395e+05,-2.47428e+05,0.00000e+00,0.00000e+00
-8.18161e-02,1,2.37912e+05,-2.37912e+05,0.00000e+00,0.00000e+00
-9.27811e-02,1,2.47428e+05,-2.28395e+05,0.00000e+00,0.00000e+00
-1.03493e-01,1,2.56945e+05,-2.18879e+05,0.00000e+00,0.00000e+00
-1.16372e-01,1,2.66461e+05,-2.09362e+05,0.00000e+00,0.00000e+00
-1.31034e-01,1,2.75977e+05,-1.99846e+05,0.00000e+00,0.00000e+00
-1.45218e-01,1,2.85494e+05,-1.90329e+05,0.00000e+00,0.00000e+00
-1.56901e-01,1,2.95010e+05,-1.80813e+05,0.00000e+00,0.00000e+00
-1.66145e-01,1,3.04527e+05,-1.71296e+05,0.00000e+00,0.00000e+00
-1.73827e-01,1,3.14043e+05,-1.61780e+05,0.00000e+00,0.00000e+00
-1.81045e-01,1,3.23560e+05,-1.52263e+05,0.00000e+00,0.00000e+00
-1.88507e-01,1,3.33076e+05,-1.42747e+05,0.00000e+00,0.00000e+00
-1.96216e-01,1,3.42593e+05,-1.33230e+05,0.00000e+00,0.00000e+00
-2.03704e-01,1,3.52109e+05,-1.23714e+05,0.00000e+00,0.00000e+00
-2.10760e-01,1,3.61626e+05,-1.14198e+05,0.00000e+00,0.00000e+00
-2.17446e-01,1,3.71142e+05,-1.04681e+05,0.00000e+00,0.00000e+00
-2.23898e-01,1,3.80659e+05,-9.51646e+04,0.00000e+00,0.00000e+00
-2.30086e-01,1,3.90175e+05,-8.56482e+04,0.00000e+00,0.00000e+00
-2.35846e-01,1,3.99692e+05,-7.61317e+04,0.00000e+00,0.00000e+00
-2.40890e-01,1,4.09208e+05,-6.66152e+04,0.00000e+00,0.00000e+00
